AutomaticDestinationsPath,Stream,_ShellLinkHeader,_LinkInfo,_LinkTarget,_StringData,_ExtraData,_PropertyStore,ApplicationId,Application,LinkTarget,FileSize,CreationTime,AccessTime,WriteTime
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,1,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[],""FileSize"":0,""CreationTime"":""1601-01-01T00:00:00Z"",""AccessTime"":""1601-01-01T00:00:00Z"",""WriteTime"":""1601-01-01T00:00:00Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Desktop\\test.ps1"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""C:\\Users\\amir.haddad\\Desktop\\test.ps1"",""LinkTargetIDList"":{""IDListSize"":481,""IDList"":[{""ItemIDSize"":20,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":20,""UserPropertyType"":224,""UserPropertyName"":""\ufffd\u0008"",""GUID"":{""Value"":""20D04FE0-3AEA-1069-A2D8-08002B30309D""},""Description"":{""LongName"":""My Computer"",""GUID"":""20D04FE0-3AEA-1069-A2D8-08002B30309D"",""Type"":""Root""}}},{""ItemIDSize"":25,""Offset"":98,""Type"":47,""TypeHex"":""0x2f"",""ShellBag"":{""Subtype"":1,""Name"":""C:\\"",""Description"":{""LongName"":""C:\\"",""ShortName"":""C:\\"",""GUID"":null,""Type"":""Volume""}}},{""ItemIDSize"":120,""Offset"":123,""Type"":49,""TypeHex"":""0x31"",""ShellBag"":{""Size"":120,""Type"":49,""SubType"":[""Directory"",""Unicode""],""LastModificationTime"":""2025-11-07T14:41:12Z"",""ShortName"":""Users"",""Extension"":{""Size"":100,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""2024-04-01T07:21:18Z"",""LastAccessed"":""2025-11-08T15:14:04Z"",""MFTReference"":{""MFTID"":3187,""SequenceNumber"":1},""LongName"":""Users""},""Description"":{""Type"":[""Directory"",""Unicode""],""Modified"":""2025-11-07T14:41:12Z"",""LastAccessed"":""2025-11-08T15:14:04Z"",""CreateDate"":""2024-04-01T07:21:18Z"",""ShortName"":""Users"",""LongName"":""Users"",""MFTID"":3187,""MFTSeq"":1}}},{""ItemIDSize"":98,""Offset"":243,""Type"":49,""TypeHex"":""0x31"",""ShellBag"":{""Size"":98,""Type"":49,""SubType"":[""Directory"",""Unicode""],""LastModificationTime"":""2025-11-07T14:42:58Z"",""ShortName"":""AMIR~1.HAD"",""Extension"":{""Size"":72,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""2025-11-07T14:41:12Z"",""LastAccessed"":""2025-11-08T15:14:04Z"",""MFTReference"":{""MFTID"":46652,""SequenceNumber"":39},""LongName"":""amir.haddad""},""Description"":{""Type"":[""Directory"",""Unicode""],""Modified"":""2025-11-07T14:42:58Z"",""LastAccessed"":""2025-11-08T15:14:04Z"",""CreateDate"":""2025-11-07T14:41:12Z"",""ShortName"":""AMIR~1.HAD"",""LongName"":""amir.haddad"",""MFTID"":46652,""MFTSeq"":39}}},{""ItemIDSize"":126,""Offset"":341,""Type"":49,""TypeHex"":""0x31"",""ShellBag"":{""Size"":126,""Type"":49,""SubType"":[""Directory"",""Unicode""],""LastModificationTime"":""2025-11-07T14:41:24Z"",""ShortName"":""Desktop"",""Extension"":{""Size"":104,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""2025-11-07T14:41:12Z"",""LastAccessed"":""2025-11-08T15:14:10Z"",""MFTReference"":{""MFTID"":46780,""SequenceNumber"":3},""LongName"":""Desktop""},""Description"":{""Type"":[""Directory"",""Unicode""],""Modified"":""2025-11-07T14:41:24Z"",""LastAccessed"":""2025-11-08T15:14:10Z"",""CreateDate"":""2025-11-07T14:41:12Z"",""ShortName"":""Desktop"",""LongName"":""Desktop"",""MFTID"":46780,""MFTSeq"":3}}},{""ItemIDSize"":90,""Offset"":467,""Type"":50,""TypeHex"":""0x32"",""ShellBag"":{""Size"":90,""ShellBagZipContents"":{""DateString"":"""",""FolderName"":""T"",""Description"":{""Type"":""Zip file contents"",""DateString"":"""",""LongName"":""T""}},""Extension"":{""Size"":66,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""1979-11-30T00:00:00Z"",""LastAccessed"":""1979-11-30T00:00:00Z"",""MFTReference"":{""MFTID"":0,""SequenceNumber"":0},""LongName"":""test.ps1""},""Description"":{""Type"":""File"",""LongName"":""test.ps1""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Desktop\\test.ps1"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""PropertyStore"":[[{""ValueSize"":17,""Offset"":675,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}]",5f7b5f1e01b83767,Quick Access,C:\Users\amir.haddad\Desktop\test.ps1,0,1601-01-01T00:00:00Z,1601-01-01T00:00:00Z,1601-01-01T00:00:00Z
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,2,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[],""FileSize"":0,""CreationTime"":""1601-01-01T00:00:00Z"",""AccessTime"":""1601-01-01T00:00:00Z"",""WriteTime"":""1601-01-01T00:00:00Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Desktop\\test2.ps1"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""C:\\Users\\amir.haddad\\Desktop\\test2.ps1"",""LinkTargetIDList"":{""IDListSize"":483,""IDList"":[{""ItemIDSize"":20,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":20,""UserPropertyType"":224,""UserPropertyName"":""\ufffd\u0008"",""GUID"":{""Value"":""20D04FE0-3AEA-1069-A2D8-08002B30309D""},""Description"":{""LongName"":""My Computer"",""GUID"":""20D04FE0-3AEA-1069-A2D8-08002B30309D"",""Type"":""Root""}}},{""ItemIDSize"":25,""Offset"":98,""Type"":47,""TypeHex"":""0x2f"",""ShellBag"":{""Subtype"":1,""Name"":""C:\\"",""Description"":{""LongName"":""C:\\"",""ShortName"":""C:\\"",""GUID"":null,""Type"":""Volume""}}},{""ItemIDSize"":120,""Offset"":123,""Type"":49,""TypeHex"":""0x31"",""ShellBag"":{""Size"":120,""Type"":49,""SubType"":[""Directory"",""Unicode""],""LastModificationTime"":""2025-11-08T15:17:54Z"",""ShortName"":""Users"",""Extension"":{""Size"":100,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""2024-04-01T07:21:18Z"",""LastAccessed"":""2025-11-09T12:14:58Z"",""MFTReference"":{""MFTID"":3187,""SequenceNumber"":1},""LongName"":""Users""},""Description"":{""Type"":[""Directory"",""Unicode""],""Modified"":""2025-11-08T15:17:54Z"",""LastAccessed"":""2025-11-09T12:14:58Z"",""CreateDate"":""2024-04-01T07:21:18Z"",""ShortName"":""Users"",""LongName"":""Users"",""MFTID"":3187,""MFTSeq"":1}}},{""ItemIDSize"":98,""Offset"":243,""Type"":49,""TypeHex"":""0x31"",""ShellBag"":{""Size"":98,""Type"":49,""SubType"":[""Directory"",""Unicode""],""LastModificationTime"":""2025-11-07T14:42:58Z"",""ShortName"":""AMIR~1.HAD"",""Extension"":{""Size"":72,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""2025-11-07T14:41:12Z"",""LastAccessed"":""2025-11-09T11:49:14Z"",""MFTReference"":{""MFTID"":46652,""SequenceNumber"":39},""LongName"":""amir.haddad""},""Description"":{""Type"":[""Directory"",""Unicode""],""Modified"":""2025-11-07T14:42:58Z"",""LastAccessed"":""2025-11-09T11:49:14Z"",""CreateDate"":""2025-11-07T14:41:12Z"",""ShortName"":""AMIR~1.HAD"",""LongName"":""amir.haddad"",""MFTID"":46652,""MFTSeq"":39}}},{""ItemIDSize"":126,""Offset"":341,""Type"":49,""TypeHex"":""0x31"",""ShellBag"":{""Size"":126,""Type"":49,""SubType"":[""Directory"",""Unicode""],""LastModificationTime"":""2025-11-07T14:41:24Z"",""ShortName"":""Desktop"",""Extension"":{""Size"":104,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""2025-11-07T14:41:12Z"",""LastAccessed"":""2025-11-08T22:30:12Z"",""MFTReference"":{""MFTID"":46780,""SequenceNumber"":3},""LongName"":""Desktop""},""Description"":{""Type"":[""Directory"",""Unicode""],""Modified"":""2025-11-07T14:41:24Z"",""LastAccessed"":""2025-11-08T22:30:12Z"",""CreateDate"":""2025-11-07T14:41:12Z"",""ShortName"":""Desktop"",""LongName"":""Desktop"",""MFTID"":46780,""MFTSeq"":3}}},{""ItemIDSize"":92,""Offset"":467,""Type"":50,""TypeHex"":""0x32"",""ShellBag"":{""Size"":92,""ShellBagZipContents"":{""DateString"":"""",""FolderName"":"""",""Description"":{""Type"":""Zip file contents"",""DateString"":"""",""LongName"":""""}},""Extension"":{""Size"":68,""Version"":9,""Signature"":""0xbeef0004"",""CreateDate"":""1979-11-30T00:00:00Z"",""LastAccessed"":""1979-11-30T00:00:00Z"",""MFTReference"":{""MFTID"":0,""SequenceNumber"":0},""LongName"":""test2.ps1""},""Description"":{""Type"":""File"",""LongName"":""test2.ps1""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Desktop\\test2.ps1"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""PropertyStore"":[[{""ValueSize"":17,""Offset"":678,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}]",5f7b5f1e01b83767,Quick Access,C:\Users\amir.haddad\Desktop\test2.ps1,0,1601-01-01T00:00:00Z,1601-01-01T00:00:00Z,1601-01-01T00:00:00Z
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,1,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[""FILE_ATTRIBUTE_DIRECTORY"",""FILE_ATTRIBUTE_READONLY""],""FileSize"":0,""CreationTime"":""2025-11-07T14:41:10Z"",""AccessTime"":""2025-11-08T22:30:11Z"",""WriteTime"":""2025-11-07T14:41:22Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Desktop"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""Desktop"",""LinkTargetIDList"":{""IDListSize"":60,""IDList"":[{""ItemIDSize"":58,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":58,""UserPropertyType"":58,""UserPropertyName"":"")\ufffd"",""GUID"":{""Value"":""B4BFCC3A-DB2C-424C-B029-7FE99A87C641""},""Description"":{""LongName"":""Desktop"",""GUID"":""B4BFCC3A-DB2C-424C-B029-7FE99A87C641"",""Type"":""Root""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Desktop"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""TrackerData"":{""MachineID"":""client2"",""MacAddress"":""BB:65:72:B7:A3:BD"",""CreationTime"":""2025-11-07T14:28:10.515Z"",""VolumeDroid"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""VolumeDroidBirth"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""FileDroid"":""FC6963C8-BBE5-11F0-8EA2-BB6572B7A3BD"",""FileDroidBirth"":""FC6963C8-BBE5-11F0-8EA2-BB6572B7A3BD""},""PropertyStore"":[[{""ValueSize"":17,""Offset"":341,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}],[{""ValueSize"":29,""Offset"":386,""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true},{""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]",f01b4d95cf55d32a,Windows Explorer Windows 8.1,Desktop,0,2025-11-07T14:41:10Z,2025-11-08T22:30:11Z,2025-11-07T14:41:22Z
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[""FILE_ATTRIBUTE_DIRECTORY"",""FILE_ATTRIBUTE_READONLY""],""FileSize"":0,""CreationTime"":""2025-11-07T14:41:10Z"",""AccessTime"":""2025-11-07T14:44:26Z"",""WriteTime"":""2025-11-07T14:41:22Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Downloads"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""Downloads"",""LinkTargetIDList"":{""IDListSize"":60,""IDList"":[{""ItemIDSize"":58,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":58,""UserPropertyType"":144,""UserPropertyName"":""d9\ufffd"",""GUID"":{""Value"":""374DE290-123F-4565-9164-39C4925E467B""},""Description"":{""LongName"":""Downloads"",""GUID"":""374DE290-123F-4565-9164-39C4925E467B"",""Type"":""Root""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Downloads"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""TrackerData"":{""MachineID"":""client2"",""MacAddress"":""BB:65:72:B7:A3:BD"",""CreationTime"":""2025-11-07T14:28:10.515Z"",""VolumeDroid"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""VolumeDroidBirth"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""FileDroid"":""FC6963C9-BBE5-11F0-8EA2-BB6572B7A3BD"",""FileDroidBirth"":""FC6963C9-BBE5-11F0-8EA2-BB6572B7A3BD""},""PropertyStore"":[[{""ValueSize"":17,""Offset"":343,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}],[{""ValueSize"":29,""Offset"":388,""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true},{""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]",f01b4d95cf55d32a,Windows Explorer Windows 8.1,Downloads,0,2025-11-07T14:41:10Z,2025-11-07T14:44:26Z,2025-11-07T14:41:22Z
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,3,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[""FILE_ATTRIBUTE_DIRECTORY"",""FILE_ATTRIBUTE_READONLY""],""FileSize"":4096,""CreationTime"":""2025-11-07T14:41:10Z"",""AccessTime"":""2025-11-07T14:44:26Z"",""WriteTime"":""2025-11-07T14:41:22Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Documents"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0"",""LinkTargetIDList"":{""IDListSize"":60,""IDList"":[{""ItemIDSize"":58,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":58,""UserPropertyType"":28,""UserPropertyName"":""\ufffd\ufffd\t"",""GUID"":{""Value"":""A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0""},""Description"":{""LongName"":""A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0"",""GUID"":""A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0"",""Type"":""Root""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Documents"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""TrackerData"":{""MachineID"":""client2"",""MacAddress"":""BB:65:72:B7:A3:BD"",""CreationTime"":""2025-11-07T14:28:10.515Z"",""VolumeDroid"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""VolumeDroidBirth"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""FileDroid"":""FC6963C5-BBE5-11F0-8EA2-BB6572B7A3BD"",""FileDroidBirth"":""FC6963C5-BBE5-11F0-8EA2-BB6572B7A3BD""},""PropertyStore"":[[{""ValueSize"":17,""Offset"":343,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}],[{""ValueSize"":29,""Offset"":388,""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true},{""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]",f01b4d95cf55d32a,Windows Explorer Windows 8.1,A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0,4096,2025-11-07T14:41:10Z,2025-11-07T14:44:26Z,2025-11-07T14:41:22Z
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,4,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[""FILE_ATTRIBUTE_DIRECTORY"",""FILE_ATTRIBUTE_READONLY""],""FileSize"":0,""CreationTime"":""2025-11-07T14:41:10Z"",""AccessTime"":""2025-11-07T14:44:26Z"",""WriteTime"":""2025-11-07T14:41:22Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Pictures"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA"",""LinkTargetIDList"":{""IDListSize"":60,""IDList"":[{""ItemIDSize"":58,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":58,""UserPropertyType"":83,""UserPropertyName"":""\ufffdߠ"",""GUID"":{""Value"":""3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA""},""Description"":{""LongName"":""3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA"",""GUID"":""3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA"",""Type"":""Root""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Pictures"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""TrackerData"":{""MachineID"":""client2"",""MacAddress"":""BB:65:72:B7:A3:BD"",""CreationTime"":""2025-11-07T14:28:10.515Z"",""VolumeDroid"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""VolumeDroidBirth"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""FileDroid"":""FC6963C6-BBE5-11F0-8EA2-BB6572B7A3BD"",""FileDroidBirth"":""FC6963C6-BBE5-11F0-8EA2-BB6572B7A3BD""},""PropertyStore"":[[{""ValueSize"":17,""Offset"":342,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}],[{""ValueSize"":29,""Offset"":387,""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true},{""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]",f01b4d95cf55d32a,Windows Explorer Windows 8.1,3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA,0,2025-11-07T14:41:10Z,2025-11-07T14:44:26Z,2025-11-07T14:41:22Z
C:\Users\amir.haddad\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,5,"{""Headersize"":76,""LinkClsID"":""0114020000000000c000000000000046"",""LinkFlags"":[""AllowLinkToLink"",""DisableKnownFolderTracking"",""HasLinkInfo"",""HasLinkTargetIDList"",""IsUnicode""],""FileAttributes"":[""FILE_ATTRIBUTE_DIRECTORY"",""FILE_ATTRIBUTE_READONLY""],""FileSize"":0,""CreationTime"":""2025-11-07T14:41:10Z"",""AccessTime"":""2025-11-07T14:44:26Z"",""WriteTime"":""2025-11-07T14:41:22Z"",""IconIndex"":0,""ShowCommand"":""SHOWNORMAL"",""HotKey"":""No key assigned.""}","{""LinkInfoFlags"":[""VolumeIDAndLocalBasePath""],""Target"":{""Path"":""C:\\Users\\amir.haddad\\Music"",""VolumeInfo"":{""DriveType"":""DRIVE_FIXED"",""DriveSerialNumber"":1141163436,""VolumeLabel"":""""}}}","{""LinkTarget"":""1CF1260C-4DD0-4EBB-811F-33C572699FDE"",""LinkTargetIDList"":{""IDListSize"":60,""IDList"":[{""ItemIDSize"":58,""Offset"":78,""Type"":31,""TypeHex"":""0x1f"",""ShellBag"":{""Type"":58,""UserPropertyType"":12,""UserPropertyName"":""\u001f3\ufffd"",""GUID"":{""Value"":""1CF1260C-4DD0-4EBB-811F-33C572699FDE""},""Description"":{""LongName"":""1CF1260C-4DD0-4EBB-811F-33C572699FDE"",""GUID"":""1CF1260C-4DD0-4EBB-811F-33C572699FDE"",""Type"":""Root""}}}]}}","{""TargetPath"":""C:\\Users\\amir.haddad\\Music"",""Name"":null,""RelativePath"":null,""WorkingDir"":null,""Arguments"":null,""IconLocation"":null}","{""TrackerData"":{""MachineID"":""client2"",""MacAddress"":""BB:65:72:B7:A3:BD"",""CreationTime"":""2025-11-07T14:28:10.515Z"",""VolumeDroid"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""VolumeDroidBirth"":""E024105E-51A4-4689-9819-21FA7A99B57E"",""FileDroid"":""FC6963C7-BBE5-11F0-8EA2-BB6572B7A3BD"",""FileDroidBirth"":""FC6963C7-BBE5-11F0-8EA2-BB6572B7A3BD""},""PropertyStore"":[[{""ValueSize"":17,""Offset"":339,""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true}],[{""ValueSize"":29,""Offset"":384,""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]]}","[{""GuidId"":""9F4C2855-9F79-4B39-A8D0-E1D42DE1D5F3/7"",""Description"":""App User Model Is DestList Link"",""Type"":11,""Value"":true},{""GuidId"":""446D16B1-8DAD-4870-A748-402EA43D788C/104"",""Description"":""Volume Id"",""Type"":72,""Value"":""00D960FF-929E-452A-B48E-F659AF62D894""}]",f01b4d95cf55d32a,Windows Explorer Windows 8.1,1CF1260C-4DD0-4EBB-811F-33C572699FDE,0,2025-11-07T14:41:10Z,2025-11-07T14:44:26Z,2025-11-07T14:41:22Z
